1,64.50434587813884
2,64.20339781746097
3,63.605162200282756
4,63.6832840634243
5,62.9862455197132
6,62.47710648148094
7,62.39876764508139
8,61.50818298969258
9,62.08958276520375
10,63.10844534050137
11,63.996527777776535
12,64.03969534050036
