1,35.71818996415771
2,38.713541666666664
3,39.25500705218618
4,39.76027949475947
5,48.61715949820788
6,52.912962962962965
7,53.54671745462693
8,52.70876288659794
9,52.26806653940551
10,48.18077956989247
11,40.73726851851852
12,39.30107526881721
