1,24.570967741935483
2,33.275
3,38.36451612903226
4,46.056666666666665
5,72.18387096774192
6,75.13000000000001
7,74.69999999999999
8,75.11290322580645
9,70.75333333333333
10,54.43548387096775
11,35.406666666666666
12,34.03225806451613
