1,77.9774193548387
2,82.15714285714286
3,69.85806451612905
4,65.10999999999999
5,67.9225806451613
6,79.73000000000002
7,75.50322580645162
8,77.74838709677421
9,72.83
10,73.97741935483872
11,82.00333333333333
12,84.14838709677417
